id_transacao;data_transacao;cpf_aluno;nome_aluno;plano_adquirido;cep_cobranca;valor_brl
TX-53286;2024-08-05;14958702008;Aluno_Tech_626;Premium;70040010;99,90
TX-53287;04/12/2024;087.261.760-25;Aluno_Tech_1827;Básico;30140071;49,90
TX-53288;2024-10-09;159.416.516-51;Aluno_Tech_776;Premium;90010150;99,90
TX-53289;2024-10-23;342.108.902-78;Aluno_Tech_1419;;20031050;49,90
TX-53290;2024-10-25;165.789.391-05;Aluno_Tech_2910;Premium;69010000;99,90
TX-53291;19/12/2024;366.219.536-40;Aluno_Tech_2338;Básico;30140071;49,90
TX-53292;23/10/2024;831.522.910-94;Aluno_Tech_1737;Premium;80010010;99,90
TX-53293;23/03/2024;21288665296;Aluno_Tech_1255;Anual;30140071;899,00
TX-53294;07/12/2024;646.280.550-17;Aluno_Tech_2061;Premium;90010150;99,90
TX-53295;2024-08-26;982.530.925-39;Aluno_Tech_680;Anual;69010000;899,00
TX-53296;2024-12-31;358.512.538-78;Aluno_Tech_1475;Básico;90010150;49,90
TX-53297;05/07/2024;959.629.233-16;Aluno_Tech_302;Anual;01001000;899,00
TX-53298;2024-02-17;343.240.642-88;Aluno_Tech_1322;Anual;01001000;899,00
TX-53299;2024-05-13;927.503.731-07;Aluno_Tech_472;Premium;80010010;99,90
TX-53300;2024-01-14;124.912.565-09;Aluno_Tech_1377;Premium;01001000;99,90
TX-53301;24/05/2024;780.378.912-91;Aluno_Tech_2794;Premium;01001000;99,90
TX-53302;2024-12-17;457.598.339-01;Aluno_Tech_1568;Básico;01001000;49,90
TX-53303;2024-01-03;863.144.170-82;Aluno_Tech_1794;Básico;70040010;49,90
TX-53304;2024-10-09;97436990586;Aluno_Tech_2795;Premium;69010000;99,90
TX-53305;25/09/2024;878.092.704-19;Aluno_Tech_1884;Anual;70040010;899,00
TX-53306;15/01/2024;51588070514;Aluno_Tech_2304;Básico;20031050;49,90
TX-53307;29/07/2024;853.208.953-48;Aluno_Tech_1648;Anual;80010010;899,00
TX-53308;2024-05-21;065.379.473-83;Aluno_Tech_163;Básico;20031050;49,90
TX-53309;27/12/2024;904.090.742-09;Aluno_Tech_1147;Básico;01001000;49,90
TX-53310;2024-01-22;474.231.220-17;Aluno_Tech_586;Anual;01001000;899,00
TX-53311;2024-10-03;972.320.024-40;Aluno_Tech_898;Anual;50010000;899,00
TX-53312;20/05/2024;909.617.399-67;Aluno_Tech_1393;Básico;60060440;49,90
TX-53313;23/02/2024;559.046.100-68;Aluno_Tech_2377;Premium;70040010;99,90
TX-53314;10/08/2024;064.630.059-83;Aluno_Tech_2102;Básico;20031050;49,90
TX-53315;2024-08-29;24983922547;Aluno_Tech_1333;Básico;30140071;49,90
TX-53316;2024-05-22;856.012.562-09;Aluno_Tech_1141;Básico;30140071;49,90
TX-53317;2024-03-01;186.385.588-21;Aluno_Tech_2092;Premium;70040010;99,90
TX-53318;2024-11-09;409.196.939-97;Aluno_Tech_2155;Anual;30140071;899,00
TX-53319;16/10/2024;925.241.913-62;Aluno_Tech_328;Premium;01001000;99,90
TX-53320;09/11/2024;383.465.787-50;Aluno_Tech_19;Básico;20031050;49,90
TX-53321;19/06/2024;21575626489;Aluno_Tech_2940;Básico;60060440;49,90
TX-53322;08/06/2024;757.292.731-93;Aluno_Tech_2693;Básico;01001000;49,90
TX-53323;2024-09-09;025.039.261-50;Aluno_Tech_264;Básico;50010000;49,90
TX-53324;2024-09-13;63643159412;Aluno_Tech_2172;Básico;69010000;49,90
TX-53325;11/09/2024;16417582361;Aluno_Tech_1397;Premium;90010150;99,90
TX-53326;2024-05-30;977.180.513-40;Aluno_Tech_1391;Premium;70040010;99,90
TX-53327;21/06/2024;736.820.506-80;Aluno_Tech_1856;Anual;04538133;899,00
TX-53328;2024-03-17;824.935.340-42;Aluno_Tech_2010;Anual;80010010;899,00
TX-53329;12/03/2024;403.664.016-02;Aluno_Tech_2691;;50010000;899,00
TX-53330;29/09/2024;072.867.908-62;Aluno_Tech_234;Premium;20031050;99,90
TX-53331;30/11/2024;715.695.620-59;Aluno_Tech_880;Premium;80010010;99,90
TX-53332;01/07/2024;14139755261;Aluno_Tech_463;Anual;90010150;899,00
TX-53333;2024-07-04;629.853.243-94;Aluno_Tech_2742;Básico;04538133;49,90
TX-53334;2024-12-12;567.700.284-41;Aluno_Tech_756;Premium;04538133;99,90
TX-53335;21/04/2024;01645104605;Aluno_Tech_577;Premium;90010150;99,90
TX-53336;2024-12-29;540.064.454-66;Aluno_Tech_2004;Anual;70040010;899,00
TX-53337;10/02/2024;754.182.368-65;Aluno_Tech_2961;Premium;20031050;99,90
TX-53338;21/04/2024;14639476230;Aluno_Tech_2751;Anual;01001000;899,00
TX-53339;28/10/2024;429.291.320-00;Aluno_Tech_1742;Premium;90010150;99,90
TX-53340;21/08/2024;500.528.127-40;Aluno_Tech_543;Premium;60060440;99,90
TX-53341;21/11/2024;19066984902;Aluno_Tech_495;Básico;50010000;49,90
TX-53342;17/04/2024;907.539.989-80;Aluno_Tech_849;Premium;69010000;99,90
TX-53343;07/08/2024;370.526.351-00;Aluno_Tech_1704;Premium;30140071;99,90
TX-53344;04/01/2024;473.601.579-94;Aluno_Tech_2881;Premium;70040010;99,90
TX-53345;10/03/2024;802.942.409-42;Aluno_Tech_1052;Básico;80010010;49,90
TX-53346;15/02/2024;016.555.786-93;Aluno_Tech_2644;Premium;04538133;99,90
TX-53347;26/03/2024;679.241.571-58;Aluno_Tech_2743;Básico;30140071;49,90
TX-53348;2024-06-19;49551127498;Aluno_Tech_1099;Básico;50010000;49,90
TX-53349;2024-07-21;459.576.403-01;Aluno_Tech_1331;Básico;20031050;49,90
TX-53350;2024-10-30;42134854804;Aluno_Tech_2763;Básico;90010150;49,90
TX-53351;18/12/2024;237.100.687-46;Aluno_Tech_1374;Básico;80010010;49,90
TX-53352;2024-04-04;742.123.094-75;Aluno_Tech_600;Anual;01001000;899,00
TX-53353;2024-06-07;884.443.106-89;Aluno_Tech_368;Básico;30140071;49,90
TX-53354;26/10/2024;623.899.499-16;Aluno_Tech_1954;Básico;04538133;49,90
TX-53355;2024-05-01;723.244.079-06;Aluno_Tech_1192;Básico;70040010;49,90
TX-53356;12/04/2024;69987950922;Aluno_Tech_1788;;90010150;49,90
TX-53357;19/10/2024;13899940407;Aluno_Tech_317;Premium;60060440;99,90
TX-53358;07/09/2024;757.051.204-94;Aluno_Tech_536;Premium;60060440;99,90
TX-53359;2024-03-18;748.016.245-61;Aluno_Tech_204;Premium;30140071;99,90
TX-53360;06/01/2024;43006848632;Aluno_Tech_321;Premium;01001000;99,90
TX-53361;15/04/2024;970.142.620-76;Aluno_Tech_1955;Básico;60060440;49,90
TX-53362;31/03/2024;32432983939;Aluno_Tech_1012;Premium;69010000;99,90
TX-53363;2024-10-20;964.899.718-79;Aluno_Tech_1823;Premium;90010150;99,90
TX-53364;2024-01-27;793.126.978-03;Aluno_Tech_1291;Premium;80010010;99,90
TX-53365;2024-01-02;766.156.545-55;Aluno_Tech_132;Premium;70040010;99,90
TX-53366;21/01/2024;417.692.743-75;Aluno_Tech_1455;Básico;90010150;49,90
TX-53367;2024-12-09;038.860.868-44;Aluno_Tech_593;Básico;60060440;49,90
TX-53368;2024-09-11;35872717474;Aluno_Tech_2323;Básico;;49,90
TX-53369;11/11/2024;765.326.909-53;Aluno_Tech_645;Premium;30140071;99,90
TX-53370;2024-12-26;96661347309;Aluno_Tech_1166;Básico;;49,90
TX-53371;2024-08-20;052.102.627-07;Aluno_Tech_2258;Premium;60060440;99,90
TX-53372;06/12/2024;587.366.271-19;Aluno_Tech_2309;Premium;60060440;99,90
TX-53373;07/06/2024;374.605.233-56;Aluno_Tech_995;;50010000;99,90
TX-53374;2024-06-09;474.517.123-46;Aluno_Tech_115;Básico;50010000;49,90
TX-53375;22/09/2024;58955296312;Aluno_Tech_1123;Anual;01001000;899,00
TX-53376;31/08/2024;894.767.200-93;Aluno_Tech_2967;Básico;01001000;49,90
TX-53377;2024-06-20;407.033.982-53;Aluno_Tech_2844;Básico;60060440;49,90
TX-53378;08/12/2024;378.423.394-57;Aluno_Tech_2078;Premium;50010000;99,90
TX-53379;13/11/2024;172.513.552-30;Aluno_Tech_361;Básico;90010150;49,90
TX-53380;2024-06-11;846.408.585-07;Aluno_Tech_2478;Premium;20031050;99,90
TX-53381;01/06/2024;238.687.007-30;Aluno_Tech_873;Básico;80010010;49,90
TX-53382;2024-11-13;31509839321;Aluno_Tech_20;Básico;80010010;49,90
TX-53383;2024-11-28;164.819.807-47;Aluno_Tech_1375;Básico;80010010;49,90
TX-53384;12/12/2024;554.743.553-86;Aluno_Tech_877;Básico;60060440;49,90
TX-53385;2024-07-05;458.583.563-62;Aluno_Tech_2997;Anual;69010000;899,00
TX-53386;2024-01-23;354.159.709-75;Aluno_Tech_1535;Premium;50010000;99,90
TX-53387;2024-08-28;68214448891;Aluno_Tech_1892;Básico;30140071;49,90
TX-53388;2024-09-06;713.971.912-87;Aluno_Tech_1918;Premium;50010000;99,90
TX-53389;2024-10-09;36103266467;Aluno_Tech_810;Premium;30140071;99,90
TX-53390;2024-09-30;915.114.367-43;Aluno_Tech_2721;Básico;01001000;49,90
TX-53391;24/04/2024;375.300.119-87;Aluno_Tech_414;Básico;30140071;49,90
TX-53392;26/02/2024;08788443418;Aluno_Tech_1055;Premium;20031050;99,90
TX-53393;2024-12-10;71580290930;Aluno_Tech_1538;Básico;30140071;49,90
TX-53394;09/01/2024;189.117.972-19;Aluno_Tech_1878;Básico;69010000;49,90
TX-53395;25/07/2024;707.660.464-78;Aluno_Tech_1344;Premium;01001000;99,90
TX-53396;2024-12-14;630.489.138-58;Aluno_Tech_871;Premium;30140071;99,90
TX-53397;12/02/2024;48183219233;Aluno_Tech_732;Premium;20031050;99,90
TX-53398;2024-08-23;183.440.496-79;Aluno_Tech_766;Anual;80010010;899,00
TX-53399;13/11/2024;609.306.853-69;Aluno_Tech_1026;Anual;20031050;899,00
TX-53400;24/08/2024;450.189.616-78;Aluno_Tech_809;Básico;70040010;49,90
TX-53401;19/03/2024;760.786.235-83;Aluno_Tech_2569;Premium;01001000;99,90
TX-53402;09/07/2024;148.375.374-30;Aluno_Tech_1225;Premium;90010150;99,90
TX-53403;2024-07-18;572.158.624-96;Aluno_Tech_799;Premium;04538133;99,90
TX-53404;07/05/2024;972.457.230-79;Aluno_Tech_1067;Anual;69010000;899,00
TX-53405;15/05/2024;56053134015;Aluno_Tech_1035;Premium;04538133;99,90
TX-53406;2024-07-18;224.179.749-91;Aluno_Tech_533;Anual;69010000;899,00
TX-53407;2024-07-21;361.530.515-96;Aluno_Tech_168;Premium;01001000;99,90
TX-53408;24/12/2024;929.622.292-39;Aluno_Tech_162;Anual;60060440;899,00
TX-53409;27/01/2024;516.060.715-30;Aluno_Tech_145;Premium;30140071;99,90
TX-53410;31/03/2024;876.329.092-81;Aluno_Tech_684;Anual;20031050;899,00
TX-53411;25/03/2024;13291212797;Aluno_Tech_339;Premium;70040010;99,90
TX-53412;2024-04-24;314.546.157-53;Aluno_Tech_2716;Básico;90010150;49,90
TX-53413;21/05/2024;63766046500;Aluno_Tech_1539;Básico;80010010;49,90
TX-53414;14/12/2024;76563600425;Aluno_Tech_940;Básico;04538133;49,90
TX-53415;2024-10-11;821.766.191-02;Aluno_Tech_1211;Básico;50010000;49,90
TX-53416;2024-04-24;880.678.214-29;Aluno_Tech_1980;Básico;20031050;49,90
TX-53417;2024-10-19;92086780834;Aluno_Tech_509;Anual;90010150;899,00
TX-53418;2024-10-03;228.556.608-58;Aluno_Tech_1580;Anual;80010010;899,00
TX-53419;27/10/2024;77539673710;Aluno_Tech_1440;Anual;90010150;899,00
TX-53420;30/01/2024;572.790.833-74;Aluno_Tech_1510;Premium;30140071;99,90
TX-53421;2024-10-04;810.818.661-79;Aluno_Tech_816;Premium;80010010;99,90
TX-53422;01/01/2024;326.868.507-28;Aluno_Tech_1162;Premium;01001000;99,90
TX-53423;29/05/2024;51164369008;Aluno_Tech_2313;Básico;69010000;49,90
TX-53424;2024-03-09;48836076580;Aluno_Tech_1288;Básico;90010150;49,90
TX-53425;2024-03-12;529.469.021-70;Aluno_Tech_2190;Básico;60060440;49,90
TX-53426;2024-12-28;474.225.678-64;Aluno_Tech_2637;Premium;60060440;99,90
TX-53427;21/11/2024;96245870194;Aluno_Tech_2538;Anual;04538133;899,00
TX-53428;2024-09-27;20353160733;Aluno_Tech_2764;Premium;04538133;99,90
TX-53429;25/01/2024;07875418186;Aluno_Tech_1161;Premium;30140071;99,90
TX-53430;2024-10-04;301.481.160-27;Aluno_Tech_2760;Básico;60060440;49,90
TX-53431;27/07/2024;23461446653;Aluno_Tech_2976;Básico;50010000;49,90
TX-53432;2024-09-25;137.651.588-10;Aluno_Tech_1250;Básico;04538133;49,90
TX-53433;2024-02-26;625.438.480-96;Aluno_Tech_1536;Premium;50010000;99,90
TX-53434;30/11/2024;17830999767;Aluno_Tech_1004;Básico;80010010;49,90
TX-53435;2024-10-15;089.935.889-61;Aluno_Tech_422;Básico;60060440;49,90
TX-53436;2024-04-21;439.611.291-26;Aluno_Tech_1048;Anual;60060440;899,00
TX-53437;14/11/2024;210.552.472-97;Aluno_Tech_1079;Premium;69010000;99,90
TX-53438;2024-10-14;230.342.028-81;Aluno_Tech_2199;Anual;80010010;899,00
TX-53439;26/06/2024;362.891.775-16;Aluno_Tech_1087;Anual;04538133;899,00
TX-53440;18/12/2024;305.973.642-14;Aluno_Tech_1355;Básico;70040010;49,90
TX-53441;02/05/2024;225.803.056-02;Aluno_Tech_1038;Premium;50010000;99,90
TX-53442;2024-09-22;537.953.816-90;Aluno_Tech_1143;Básico;20031050;49,90
TX-53443;2024-02-08;401.484.399-85;Aluno_Tech_1449;Básico;01001000;49,90
TX-53444;2024-07-06;090.254.257-55;Aluno_Tech_1511;Básico;90010150;49,90
TX-53445;17/05/2024;526.075.699-15;Aluno_Tech_2621;Anual;30140071;899,00
TX-53446;2024-01-25;395.855.852-60;Aluno_Tech_2277;Básico;60060440;49,90
TX-53447;21/10/2024;688.276.970-20;Aluno_Tech_1964;Anual;20031050;899,00
TX-53448;2024-09-07;008.844.740-54;Aluno_Tech_2353;Premium;50010000;99,90
TX-53449;2024-02-27;65975954592;Aluno_Tech_1679;Premium;01001000;99,90
TX-53450;11/05/2024;192.227.051-22;Aluno_Tech_1306;Premium;70040010;99,90
TX-53451;2024-03-24;71830181726;Aluno_Tech_2985;Anual;01001000;899,00
TX-53452;13/06/2024;000.088.634-31;Aluno_Tech_2360;Premium;01001000;99,90
TX-53453;14/09/2024;19292752421;Aluno_Tech_653;Premium;30140071;99,90
TX-53454;20/08/2024;852.945.637-89;Aluno_Tech_765;Premium;30140071;99,90
TX-53455;05/05/2024;429.477.422-30;Aluno_Tech_1381;Básico;80010010;49,90
TX-53456;2024-06-12;225.803.056-02;Aluno_Tech_1038;Anual;30140071;899,00
TX-53457;15/06/2024;320.203.265-82;Aluno_Tech_1439;Premium;04538133;99,90
TX-53458;30/03/2024;593.766.189-39;Aluno_Tech_1703;Premium;90010150;99,90
TX-53459;2024-06-13;466.720.108-82;Aluno_Tech_2371;Anual;80010010;899,00
TX-53460;26/04/2024;49734715690;Aluno_Tech_961;Básico;80010010;49,90
TX-53461;2024-01-06;421.524.831-03;Aluno_Tech_2978;Básico;30140071;49,90
TX-53462;18/07/2024;374.057.144-63;Aluno_Tech_2919;Premium;01001000;99,90
TX-53463;10/02/2024;383.855.451-58;Aluno_Tech_2936;Básico;69010000;49,90
TX-53464;2024-08-20;930.848.872-33;Aluno_Tech_469;Básico;90010150;49,90
TX-53465;09/09/2024;589.170.454-48;Aluno_Tech_2042;Básico;50010000;49,90
TX-53466;09/04/2024;966.416.052-05;Aluno_Tech_146;Anual;01001000;899,00
TX-53467;2024-12-08;143.531.279-18;Aluno_Tech_2932;;70040010;99,90
TX-53468;2024-04-23;378.191.907-28;Aluno_Tech_2354;Básico;69010000;49,90
TX-53469;13/02/2024;152.017.774-73;Aluno_Tech_807;Básico;70040010;49,90
TX-53470;2024-11-11;20353160733;Aluno_Tech_2764;Premium;20031050;99,90
TX-53471;20/04/2024;533.998.242-46;Aluno_Tech_2865;Premium;80010010;99,90
TX-53472;27/08/2024;865.436.271-58;Aluno_Tech_1523;Premium;20031050;99,90
TX-53473;2024-08-03;470.531.105-16;Aluno_Tech_2898;Básico;80010010;49,90
TX-53474;24/11/2024;366.834.826-08;Aluno_Tech_2032;Anual;80010010;899,00
TX-53475;2024-03-03;73259007326;Aluno_Tech_2340;Básico;20031050;49,90
TX-53476;08/01/2024;431.832.812-01;Aluno_Tech_1895;Premium;30140071;99,90
TX-53477;2024-09-15;729.949.387-07;Aluno_Tech_933;Premium;01001000;99,90
TX-53478;17/12/2024;31284033333;Aluno_Tech_1390;Básico;80010010;49,90
TX-53479;2024-11-24;102.977.115-47;Aluno_Tech_2951;Básico;69010000;49,90
TX-53480;23/12/2024;732.788.147-62;Aluno_Tech_814;Básico;30140071;49,90
TX-53481;2024-09-11;763.514.846-00;Aluno_Tech_768;Básico;20031050;49,90
TX-53482;2024-10-19;65220368435;Aluno_Tech_1261;Premium;01001000;99,90
TX-53483;09/06/2024;154.185.899-97;Aluno_Tech_2509;Premium;20031050;99,90
TX-53484;13/07/2024;09060530802;Aluno_Tech_2083;Premium;80010010;99,90
TX-53485;13/11/2024;91505764459;Aluno_Tech_2164;Básico;01001000;49,90
TX-53486;27/07/2024;04711382666;Aluno_Tech_119;Anual;90010150;899,00
TX-53487;21/01/2024;520.585.277-12;Aluno_Tech_176;Anual;50010000;899,00
TX-53488;19/10/2024;949.708.905-87;Aluno_Tech_2031;Premium;60060440;99,90
TX-53489;07/04/2024;230.466.001-00;Aluno_Tech_2378;Premium;01001000;99,90
TX-53490;14/03/2024;238.282.586-38;Aluno_Tech_288;Premium;80010010;99,90
TX-53491;23/06/2024;673.820.974-63;Aluno_Tech_1865;Básico;60060440;49,90
TX-53492;2024-08-18;467.737.826-60;Aluno_Tech_97;Básico;80010010;49,90
TX-53493;28/04/2024;749.269.996-41;Aluno_Tech_1822;;50010000;99,90
TX-53494;2024-04-26;049.187.274-76;Aluno_Tech_1616;Premium;50010000;99,90
TX-53495;11/11/2024;377.661.830-21;Aluno_Tech_2719;Premium;30140071;99,90
TX-53496;2024-02-21;35697252196;Aluno_Tech_401;Básico;69010000;49,90
TX-53497;2024-01-16;056.461.607-90;Aluno_Tech_2490;Premium;60060440;99,90
TX-53498;25/04/2024;75102932195;Aluno_Tech_1008;Premium;60060440;99,90
TX-53499;2024-05-29;519.712.847-00;Aluno_Tech_647;Básico;70040010;49,90
TX-53500;2024-02-28;337.009.687-01;Aluno_Tech_1597;Premium;80010010;99,90
TX-53501;2024-12-26;595.002.601-23;Aluno_Tech_2068;Básico;90010150;49,90
TX-53502;05/03/2024;204.727.790-60;Aluno_Tech_169;Básico;04538133;49,90
TX-53503;2024-10-17;615.171.827-51;Aluno_Tech_745;Básico;01001000;49,90
TX-53504;04/01/2024;35494012808;Aluno_Tech_1167;Básico;50010000;49,90
TX-53505;2024-06-11;985.856.728-62;Aluno_Tech_1384;Premium;69010000;99,90
TX-53506;2024-09-08;53703045302;Aluno_Tech_881;Básico;01001000;49,90
TX-53507;2024-03-26;538.118.081-09;Aluno_Tech_2599;Básico;50010000;49,90
TX-53508;2024-05-10;59866932729;Aluno_Tech_2831;Básico;50010000;49,90
TX-53509;2024-03-24;295.829.236-36;Aluno_Tech_1602;Básico;80010010;49,90
TX-53510;2024-02-28;30008186774;Aluno_Tech_1282;Básico;20031050;49,90
TX-53511;2024-10-01;808.172.628-49;Aluno_Tech_2532;Premium;60060440;99,90
TX-53512;2024-11-16;908.811.729-28;Aluno_Tech_485;Premium;30140071;99,90
TX-53513;02/04/2024;605.779.806-61;Aluno_Tech_1461;Premium;;99,90
TX-53514;20/07/2024;378.423.394-57;Aluno_Tech_2078;Anual;90010150;899,00
TX-53515;21/09/2024;459.626.228-47;Aluno_Tech_1429;Premium;01001000;99,90
TX-53516;2024-09-02;985.193.932-33;Aluno_Tech_2450;Premium;80010010;99,90
TX-53517;2024-01-11;94811266412;Aluno_Tech_2754;Básico;20031050;49,90
TX-53518;19/04/2024;957.443.034-05;Aluno_Tech_1877;Anual;80010010;899,00
TX-53519;23/05/2024;14865281630;Aluno_Tech_159;Anual;90010150;899,00
TX-53520;08/05/2024;680.447.314-07;Aluno_Tech_1286;Anual;30140071;899,00
TX-53521;2024-10-09;466.720.108-82;Aluno_Tech_2371;Anual;20031050;899,00
TX-53522;2024-07-16;991.004.202-98;Aluno_Tech_2761;Premium;80010010;99,90
TX-53523;08/08/2024;03638564630;Aluno_Tech_2629;Básico;01001000;49,90
TX-53524;2024-03-08;624.087.100-14;Aluno_Tech_2781;Básico;20031050;49,90
TX-53525;2024-11-18;37562890013;Aluno_Tech_423;Premium;;99,90
TX-53526;2024-01-17;41613944977;Aluno_Tech_1354;Premium;50010000;99,90
TX-53527;08/08/2024;948.018.644-65;Aluno_Tech_1959;Básico;50010000;49,90
TX-53528;03/02/2024;940.626.078-67;Aluno_Tech_1189;Premium;60060440;99,90
TX-53529;22/11/2024;177.115.921-91;Aluno_Tech_129;Básico;30140071;49,90
TX-53530;19/06/2024;092.071.152-98;Aluno_Tech_2089;Anual;;899,00
TX-53531;2024-12-23;868.793.741-58;Aluno_Tech_374;Básico;60060440;49,90
TX-53532;16/12/2024;223.955.905-50;Aluno_Tech_353;Premium;50010000;99,90
TX-53533;13/10/2024;823.414.363-82;Aluno_Tech_1040;Premium;04538133;99,90
TX-53534;26/03/2024;200.734.293-68;Aluno_Tech_2928;Básico;70040010;49,90
TX-53535;21/03/2024;28809570103;Aluno_Tech_16;Premium;80010010;99,90
TX-53536;09/06/2024;869.261.796-20;Aluno_Tech_120;Premium;50010000;99,90
TX-53537;2024-01-25;185.457.056-03;Aluno_Tech_2043;Premium;20031050;99,90
TX-53538;24/06/2024;444.856.451-77;Aluno_Tech_1457;Anual;20031050;899,00
TX-53539;2024-10-19;296.151.204-21;Aluno_Tech_2380;Básico;01001000;49,90
TX-53540;10/07/2024;614.057.861-24;Aluno_Tech_870;Premium;70040010;99,90
TX-53541;14/11/2024;574.835.268-07;Aluno_Tech_2058;Anual;50010000;899,00
TX-53542;2024-10-25;27000466685;Aluno_Tech_1946;Anual;90010150;899,00
TX-53543;2024-10-02;572.562.926-00;Aluno_Tech_1874;Premium;80010010;99,90
TX-53544;29/04/2024;08046619604;Aluno_Tech_894;Premium;04538133;99,90
TX-53545;2024-09-17;22349980189;Aluno_Tech_2706;;60060440;99,90
TX-53546;08/02/2024;095.948.152-48;Aluno_Tech_2122;Básico;01001000;49,90
TX-53547;2024-12-08;839.597.246-67;Aluno_Tech_830;Básico;20031050;49,90
TX-53548;25/02/2024;33645257730;Aluno_Tech_466;Básico;01001000;49,90
TX-53549;19/06/2024;860.275.745-00;Aluno_Tech_2597;Anual;50010000;899,00
TX-53550;09/07/2024;064.771.591-04;Aluno_Tech_1150;;04538133;99,90
TX-53551;15/11/2024;22010276256;Aluno_Tech_643;Básico;60060440;49,90
TX-53552;16/01/2024;075.699.944-85;Aluno_Tech_2370;Básico;50010000;49,90
TX-53553;2024-07-19;798.552.414-28;Aluno_Tech_388;Básico;69010000;49,90
TX-53554;24/06/2024;23445655740;Aluno_Tech_338;Básico;90010150;49,90
TX-53555;2024-06-18;94981942117;Aluno_Tech_1698;Anual;50010000;899,00
TX-53556;13/01/2024;95314196123;Aluno_Tech_1965;Premium;80010010;99,90
TX-53557;12/03/2024;076.238.115-92;Aluno_Tech_2783;Premium;70040010;99,90
TX-53558;2024-07-20;113.129.014-38;Aluno_Tech_1024;Premium;01001000;99,90
TX-53559;2024-07-31;12196565261;Aluno_Tech_316;Básico;50010000;49,90
TX-53560;2024-11-14;078.161.849-56;Aluno_Tech_5;Básico;90010150;49,90
TX-53561;2024-08-24;904.410.404-70;Aluno_Tech_2855;Básico;90010150;49,90
TX-53562;2024-06-27;754.619.924-71;Aluno_Tech_2202;Básico;69010000;49,90
TX-53563;11/06/2024;003.083.566-67;Aluno_Tech_1814;Básico;69010000;49,90
TX-53564;29/05/2024;846.408.585-07;Aluno_Tech_2478;Anual;80010010;899,00
TX-53565;2024-09-30;241.118.600-28;Aluno_Tech_1284;Básico;;49,90
TX-53566;30/12/2024;722.601.645-10;Aluno_Tech_818;Premium;20031050;99,90
TX-53567;18/04/2024;234.103.469-10;Aluno_Tech_1651;Anual;30140071;899,00
TX-53568;18/04/2024;93403910474;Aluno_Tech_2072;Básico;30140071;49,90
TX-53569;16/08/2024;054.576.947-71;Aluno_Tech_2118;;69010000;99,90
TX-53570;2024-06-24;752.047.116-00;Aluno_Tech_80;Premium;04538133;99,90
TX-53571;10/08/2024;113.062.113-87;Aluno_Tech_1509;Básico;90010150;49,90
TX-53572;2024-03-19;156.277.963-08;Aluno_Tech_1275;Básico;20031050;49,90
TX-53573;06/01/2024;86550522480;Aluno_Tech_2726;Anual;90010150;899,00
TX-53574;2024-03-27;09209819683;Aluno_Tech_1127;Básico;;49,90
TX-53575;15/01/2024;51588070514;Aluno_Tech_2304;Básico;20031050;49,90
TX-53576;2024-03-02;708.943.269-61;Aluno_Tech_2925;Básico;04538133;49,90
TX-53577;2024-12-23;355.196.282-03;Aluno_Tech_2481;Premium;50010000;99,90
TX-53578;10/02/2024;725.686.211-33;Aluno_Tech_1037;Anual;70040010;899,00
TX-53579;2024-03-06;927.742.333-13;Aluno_Tech_999;Premium;90010150;99,90
TX-53580;14/07/2024;446.657.437-54;Aluno_Tech_391;Premium;69010000;99,90
TX-53581;2024-12-21;480.220.509-03;Aluno_Tech_1861;Básico;69010000;49,90
TX-53582;2024-02-21;363.094.423-09;Aluno_Tech_2651;Básico;30140071;49,90
TX-53583;2024-11-07;851.583.281-02;Aluno_Tech_447;Básico;80010010;49,90
TX-53584;2024-05-19;476.022.069-08;Aluno_Tech_2066;Anual;30140071;899,00
TX-53585;07/05/2024;179.323.023-40;Aluno_Tech_975;Básico;70040010;49,90
TX-53586;03/03/2024;164.535.218-81;Aluno_Tech_148;;04538133;49,90
TX-53587;2024-08-30;277.771.184-47;Aluno_Tech_2872;Básico;01001000;49,90
TX-53588;2024-01-09;968.078.525-41;Aluno_Tech_2002;Básico;80010010;49,90
TX-53589;2024-02-04;718.249.898-73;Aluno_Tech_1979;Premium;04538133;99,90
TX-53590;25/11/2024;837.727.028-56;Aluno_Tech_2314;Premium;60060440;99,90
TX-53591;27/06/2024;405.800.851-20;Aluno_Tech_640;Básico;90010150;49,90
TX-53592;2024-02-09;676.992.427-77;Aluno_Tech_2616;Básico;69010000;49,90
TX-53593;2024-07-09;103.399.378-66;Aluno_Tech_869;Básico;80010010;49,90
TX-53594;2024-12-02;137.399.006-60;Aluno_Tech_1501;Anual;70040010;899,00
TX-53595;13/01/2024;265.976.408-53;Aluno_Tech_2908;Anual;80010010;899,00
TX-53596;21/09/2024;662.462.873-10;Aluno_Tech_245;Premium;04538133;99,90
TX-53597;25/01/2024;49663193158;Aluno_Tech_67;Premium;80010010;99,90
TX-53598;22/01/2024;330.967.397-90;Aluno_Tech_2899;Premium;30140071;99,90
TX-53599;2024-12-08;429.477.422-30;Aluno_Tech_1381;Premium;70040010;99,90
TX-53600;15/06/2024;421.522.655-48;Aluno_Tech_1075;Premium;60060440;99,90
TX-53601;02/05/2024;480.831.367-78;Aluno_Tech_73;Anual;69010000;899,00
TX-53602;17/03/2024;599.530.062-88;Aluno_Tech_1994;Básico;;49,90
TX-53603;2024-10-13;50952294630;Aluno_Tech_1925;Premium;80010010;99,90
